gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes
0,-0.43991649313097614,1,1,-0.9516816739185228,1,1,-0.31446824295036285,501.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,2.273158691738958,0,0,1.4100994218432374,1,1,0.9202469281730669,6140.85,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.5421344319731216,48.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,-0.5851984004382496,1,0,-1.5093002860698053,309.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-0.43245582996215753,201.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2.273158691738958,1,1,1.5729808767233588,1,1,0.7291402731539627,6179.35,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,1,1,-0.0965540357978854,1,1,0.9850570111795457,2838.7,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,-0.3011738669490337,55.7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.9214550572028734,1,1,0.6477122201458225,4589.85,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
1,-0.43991649313097614,0,0,1.0843365120829946,1,1,-0.003712203919297562,3735.45,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.179085466098976,70.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,0,-1.0331224013585834,1,1,0.14751132309581955,477.55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,1,1,0.5142514200025698,1,0,-0.33607160395252245,2553.7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,-0.43991649313097614,1,1,0.880734693482843,1,1,-1.329826210051864,1342.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,0.758573602322752,1,1,-1.3564149620545218,1216.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,2.273158691738958,1,0,1.6137012404433893,1,0,1.3373579752147637,7578.05,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,1,0,0.47353105628253944,1,1,-0.16324471593524553,2603.95,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-1.4860351280674797,42.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,1.369379058123207,1,1,0.9102761461720702,6056.9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
1,-0.43991649313097614,1,1,1.4508197855632678,0,0,-0.6634456129852487,2983.65,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
0,-0.43991649313097614,0,0,-0.055833672077855064,1,0,-1.4577845790646555,689.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,2.273158691738958,0,0,-0.46303730927815856,1,1,1.0182929511828682,2025.1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,-0.43991649313097614,0,1,-0.46303730927815856,1,0,0.5180920541328647,1747.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,1,1,0.9214550572028734,1,1,0.6759627691486464,4657.95,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,-0.9516816739185228,0,1,-0.9991286070188055,296.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,2.273158691738958,1,0,1.5729808767233588,1,1,1.6713791722481544,8016.6,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.5430190091353566,81.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,-1.4893587220678117,433.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,-1.4694171580658184,20.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,1.1657772395230555,1,1,1.3905354792200795,6428.4,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.43991649313097614,1,0,1.4100994218432374,1,0,0.7108605061521354,5883.85,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,2.273158691738958,0,0,-0.748079855318371,1,0,0.46823814412788106,1043.8,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.0843365120829946,1,1,1.395520870220578,6252.9,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1,2.273158691738958,1,0,-0.46303730927815856,1,0,0.7241548821534641,1857.25,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,0,0,-0.7432118689932226,146.4,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.8205391081630994,240.45,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.5322605130033284,1,0,-1.3464441800535252,1724.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,1.1013828011911744,315.3,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,2.273158691738958,0,0,-0.46303730927815856,1,0,-1.4710789550659844,429.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.5037576729981889,1,1,-1.5009913010689746,356.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,-1.479387940066815,488.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.3011738669490337,55.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,1.247217966963116,1,1,-1.4677553610656522,1298.7,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,1,1,1.5322605130033284,1,0,-1.4943441130683104,1378.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,-0.43991649313097614,0,0,-0.7888002190384014,1,1,0.4998122871310375,973.45,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0.5131066631323666,384.25,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,1.7162476912526399,8543.25,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
0,-0.43991649313097614,0,0,-0.7888002190384014,0,1,-1.1004982240289392,389.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.43991649313097614,1,0,1.1657772395230555,1,0,0.9767480261787151,5731.85,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4660935640654862,20.65,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,2.273158691738958,1,0,0.9621754209229036,1,1,0.4017662641212361,4275.75,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,-1.4827115340671475,84.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,0.10704778280226633,1,0,-0.3161300399505289,1924.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,-0.43991649313097614,1,0,-0.5851984004382496,0,1,-0.8545522680043529,669.85,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,0,0.5779167461388456,5784.3,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
0,2.273158691738958,0,0,0.6771328748826912,1,0,1.2708860952081187,5166.2,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
0,-0.43991649313097614,1,0,0.47353105628253944,1,1,1.0083221691818711,4060.55,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,2.273158691738958,1,0,-1.1960038562387048,1,1,0.6360796411446599,267.4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,1,0.18848851024232702,1,1,1.0099839661820376,3532.85,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,1.1657772395230555,1,1,0.4998122871310375,4914.8,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
1,-0.43991649313097614,1,0,1.5322605130033284,1,1,0.33363258711442517,5315.8,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True
0,2.273158691738958,0,0,-1.2774445836787656,1,1,0.16911468409797886,69.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,0.35136996512244845,1,0,-1.4727407520661506,775.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,1.5322605130033284,1,0,0.4516201741262198,5445.95,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.3726311379561772,53.55,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,0.758573602322752,1,0,-1.517609271070636,1007.8,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,1,0.3920903288424788,1,0,-1.4876969250676457,833.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.43991649313097614,1,1,1.5322605130033284,1,0,0.9684390411778845,6579.05,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,0.6364125111626608,1,0,-1.4893587220678117,1004.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.43991649313097614,1,1,1.4508197855632678,1,1,1.608230886241842,7856.0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.43991649313097614,0,0,0.6364125111626608,1,0,-1.3547531650543558,1183.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,2.273158691738958,1,0,-0.2594354906780068,1,0,0.6709773781481484,2169.75,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-0.8702409464784621,1,1,0.5230774451333633,896.9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.5109620830699715,19.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,-0.21871512695797646,1,0,-1.51594747407047,501.35,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,2.273158691738958,0,0,0.5549717837226001,1,1,0.8820255971692458,4126.35,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.5022513039691348,49.65,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.5549717837226001,1,0,-0.34604238595351905,2460.15,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,-0.43991649313097614,1,1,-0.30015585439803716,1,1,-1.51594747407047,477.6,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,0.787303168159777,370.65,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-0.7888002190384014,1,0,-1.4960059100684764,265.75,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.055833672077855064,1,1,0.356897745116751,2424.45,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
0,-0.43991649313097614,1,1,-0.38159658183809786,1,1,0.6310942501441613,1849.95,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-1.5076384890696393,61.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,1.3286586944031769,1,0,-1.2716633150460497,1698.55,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,2.273158691738958,0,0,-0.4223169455581282,1,1,0.8554368451665879,1910.6,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,1,1,0.9214550572028734,1,0,-1.51594747407047,998.1,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.43991649313097614,1,0,-0.9516816739185228,1,1,1.0000131841810405,890.6,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,-1.0331224013585834,1,1,0.1724382780983114,529.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,0.10704778280226633,0,0,-0.7930657789982063,1383.6,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False
1,-0.43991649313097614,0,0,-1.0738427650786138,1,1,0.5147684601325326,493.4,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.5371490409726233,48.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,-0.62591876415828,1,1,0.2006888271011353,1207.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,1,-0.9109613101984924,1,0,-0.15161213693408263,563.5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,1,-0.7073594915983407,1,0,-0.31779183695069496,864.55,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,2.273158691738958,0,0,0.3106496014024181,0,1,-0.29785027294870164,2109.35,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,-0.43991649313097614,1,1,-0.7888002190384014,1,0,-0.35268957395418365,701.05,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-0.43991649313097614,1,0,-0.13727439951791576,1,1,0.5114448661322006,2265.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-1.1960038562387048,1,1,0.356897745116751,220.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,2.273158691738958,1,0,1.0436161483629645,1,1,1.1844726511994805,5749.8,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,0,0,0.5142514200025698,1,1,-0.07350767792627502,2796.45,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-0.43991649313097614,1,1,1.6137012404433893,1,1,0.18905624809997262,5165.7,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.43991649313097614,1,1,1.4508197855632678,1,1,0.6892571451499756,5696.6,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-1.481049737066981,20.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,-0.43991649313097614,1,1,0.22920887396235737,1,0,-0.3410569949530208,2076.05,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,-1.462769970065154,44.2,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,-1.4760643460664828,215.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,2.273158691738958,1,0,-0.5037576729981889,1,1,0.8720548151682491,1859.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
1,-0.43991649313097614,1,0,1.6137012404433893,1,1,1.330710787214099,7470.1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,1,0,-1.1960038562387048,1,1,0.3319707901142591,229.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-0.38159658183809786,1,1,1.3057838322116073,2470.1,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True
1,-0.43991649313097614,0,0,0.3106496014024181,1,1,-0.45405919096431707,2092.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,2.273158691738958,1,0,1.2064976032430856,1,1,0.8321716871642622,5629.55,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.43991649313097614,0,1,-0.4223169455581282,1,1,-1.4694171580658184,469.85,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-0.8702409464784621,1,0,-0.023653767921291324,733.95,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,2.273158691738958,1,0,-1.0331224013585834,1,1,0.33529438411459117,485.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-0.7888002190384014,1,1,1.0598378761870213,1244.5,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,2.273158691738958,0,0,-1.2774445836787656,1,0,-1.4860351280674797,20.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,0,0,0.26992923768238775,1,1,1.285842268209614,3994.45,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,-1.1960038562387048,0,0,-1.3215172250510334,78.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,-0.43991649313097614,0,0,1.0436161483629645,1,0,-1.477726143066649,1131.5,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
1,-0.43991649313097614,0,1,-1.0738427650786138,1,0,-1.2766487060465481,184.05,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,-0.43991649313097614,1,1,-1.2774445836787656,1,1,-1.491020519067978,19.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,0,-0.4223169455581282,1,1,-0.33440980695235617,1178.75,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,0,-0.748079855318371,0,0,-0.6119299059800988,667.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,-0.43991649313097614,1,1,1.2879383306831464,1,0,0.8471278601657574,5629.15,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-1.4893587220678117,19.95,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,-1.4660935640654862,109.3,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0.4931650991303729,79.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-0.43991649313097614,0,1,0.26992923768238775,1,0,-1.3065610520495383,958.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.43991649313097614,0,0,-0.5037576729981889,1,0,-1.504314895069307,403.15,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.37019212111808014,75.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0.3801629031190768,76.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,1.2879383306831464,1,1,0.046141706085686136,4392.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,-1.5126238800701375,19.25,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,-0.43991649313097614,1,0,0.5549717837226001,1,1,0.14418772909548702,3168.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,2.273158691738958,1,1,-0.1779947632379461,0,1,-0.8528904710041867,1096.6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
0,-0.43991649313097614,1,0,0.025607055362205634,1,0,-1.4860351280674797,669.45,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.43991649313097614,1,1,0.26992923768238775,1,0,-0.16490651293541178,2343.85,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.43991649313097614,1,0,0.3920903288424788,1,1,0.6493740171459885,3588.4,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,-0.5371490409726233,48.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.0331224013585834,1,1,0.4732235351283796,522.95,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,2.273158691738958,1,0,1.5322605130033284,1,0,1.3489905542159264,7511.9,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,-0.43991649313097614,0,0,1.3286586944031769,1,1,-1.3181936310507012,1725.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,-0.4989277099688025,49.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.43991649313097614,1,0,-0.5851984004382496,1,1,0.9966895901807084,1691.9,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,1,0,-0.3408762181180675,1,1,0.9385266951748941,2248.05,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,-0.43991649313097614,0,0,1.247217966963116,1,1,0.2372483611047903,4479.2,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,-0.43991649313097614,0,1,0.47353105628253944,1,1,0.42503142212356193,3471.1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True
1,-0.43991649313097614,0,0,-1.1552834925186746,1,1,-1.4926823160681442,63.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.43991649313097614,0,0,-1.2774445836787656,1,1,0.18240906009930805,70.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.43991649313097614,1,1,0.18848851024232702,1,1,1.0133075601823696,3314.15,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,2.273158691738958,0,0,-0.9109613101984924,1,1,0.6593447991469852,865.55,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,-0.43991649313097614,0,0,0.06632741908223598,0,1,-1.3198554280508674,852.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.43991649313097614,1,0,0.10704778280226633,0,0,-0.3859255139575061,1930.9,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False
0,-0.43991649313097614,1,0,-1.1552834925186746,1,0,-1.4827115340671475,91.4,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,2.273158691738958,1,0,0.26992923768238775,1,1,1.2127232002023045,3949.15,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
1,2.273158691738958,1,0,0.43281069256250915,1,1,1.1894580421999785,4304.0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
0,-0.43991649313097614,1,1,-0.62591876415828,1,0,-1.3514295710540236,409.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,-0.43991649313097614,1,0,1.1657772395230555,1,0,-1.3115464430500368,1554.9,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
